sentence1,label
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Dois jovens são presos com drogas, arma e munições em Jaíba https://t.co/WPwDMU7Gtu",2
'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/bZL5HJ4MVh,2
Oposição venezuelana declara Maduro em 'abandono de cargo' pela crise - Estado de Minas https://t.co/8lVCBNJ6Ej,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @carlinibh: Congresso tem 13 propostas que melhorariam segurança nos presídios paradas - Politica - Estado de Minas https://t.co/8eOo6ZU…,1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/QieNZk96mb,2
Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/WyUXSuuCfz https://t.co/9aOPiDJgzv,0
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/jzwg4M367I https://t.co/E0zko8sDhQ,2
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/2RooWlAG6u #OperaçãoBetaLab https://t.co/X3ahin2Dsc,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @ofalador125: Governo de Minas deveria pedir a Istoé que apresente documentos que comprovem a manchete helicópteros de Pimentel.Ô gente…,0
"Com o objetivo de reprimir o tráfico de drogas, a Polícia Civil de Minas Gerais (PCMG) prendeu em flagrante José... https://t.co/gHrWvzRT8x",2
"RT @ivo123zarate3: Me hace mal ver en instagram minas con buen estado físico y bronceado. Y yo acá morfando y sin pileta, bueno eso",1
"RT @radioitatiaia: Mesmo em 'calamidade financeira', governo de Minas compra mais dois helicópteros: https://t.co/9PMQRR5fn8 https://t.co/9…",0
MG & Eleguis mi estado ���,1
"Fernando Pimentel , governador petista de Minas, já tem um e vai comprar mais dois. https://t.co/6icOFoh1uT",0
RT @N_Carvalheira: PIMENTEL CURTE DE MONTÃO  Governo de Minas Gerais compra mais dois helicópteros   https://t.co/GU54zFrbJy,1
"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/zesxqPYALO",1
"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",0
Polícia Civil apreende drogas e materiais para refino em Iturama https://t.co/vxNsVsVpxW,2
RT @uuntparticular: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4H20O3TNrR,2
RT @adilsonjr11: BB avisa Justiça que governo de MG não tem recursos em conta judicial. + Helicóptero o Gov de Minas o Pilantrel tem. https…,0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"@PMMG190 - SANTA CRUZ DE MINAS  ADOLESCENTES ESCONDEM DROGAS DENTRO DE CAMPO DE FUTEBOL, MAS ACABAM APREENDI... https://t.co/o0JnCGzG1Q",2
"RT @vando_correia: Os nomes e valores da Lista de Furnas ...GOVERNADOR-MG Aécio Neves PSDB-MG 5.500.000,00... https://t.co/Ly6gfVkCkF https…",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",2
RT @cleuberdacunha: RJ faz bloqueio contra febre amarela na divisa com MG https://t.co/z0zK56SKeO https://t.co/qCWHaOSf5L,2
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela: Secretaria de Saúde lançou documento com…… https://t.co/JTKxR0Y7BT,2
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/JeVxxkOoHb https://t.co/kEKgi9ji2B,2
RT @LeiSecaRJ: RT @MidiaInformal: Governador de Minas usa helicóptero do Estado p/buscar filho em festa https://t.co/sZeMTfO9Ea https://t.c…,0
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/vWpnSFu27r,2
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia #G1 https://t.co/TowZ2M4cIb",2
Temer chama massacre de Manaus de 'acidente pavoroso' - Politica - Estado de Minas https://t.co/P9R7frtPn2,1
"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",0
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
Governo de MG expulsa 117 servidores em 2016 por infrações disciplinares  https://t.co/t1hGZPSBE9,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora: Categoria pede providências após o aumento… https://t.co/6tMlT4qDwP,2
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/7cZoCuqfZQ https://t.co/RVttUYKyXU,2
@PMMG190 - 7º BPM - LAGOA DA PRATA: Polícia Militar prende suspeito de furto de bicicleta https://t.co/TXS6Np6uzj,2
Secretário de Saúde afirma que novos casos de #FebreAmarela em Minas estão em declínio https://t.co/vvyn8LhGWj https://t.co/4UHaSTHXs8,2
Rio faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais https://t.co/mVsU6R2JN2 #timbeta #sdv #betaajudabeta,2
"@Fute_Minas O complicado é isso! Desse jeito nunca teremos uma terceira, quarta força no estado! Não da pros clubes do interior investir!",1
Grupo é detido após roubo e carreta recuperada em MG https://t.co/yIPfhbE0Dt #TimBeta,2
"RT @revistavoto: Governo de #Minas gasta R$ 50,8 milhões com helicópteros https://t.co/KNJEi9SXxb  #politica",0
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio https://t.co/WFD7WF2FmJ #OperaçãoBetaLab https://t.co/uNXnL78s9G,2
RT @Hugotim1: #timbeta #globo Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/ZfBerlHPHs #OperacaoBetaLab #S…,2
"RT @yamadactbageo: Antes que apareçam desinformados me perguntando, o Governo não vai e nem pode vender o Aquífero Guarani https://t.co/zQi…",1
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/yAn60cls7Y,2
"""..E 25% dos mineiros dizem não torcer para time nenhum,mesmo dentro de um estado com Atlético-MG e Cruzeiro. Pq?.."" https://t.co/fN5evlLQsR",1
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/Zbjx8itSpR https://t.co/a3BXtLIRbT,2
Dois homens são preso após roubo de vaca na zona rural de Unaí https://t.co/7BvtIyf6QR #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,2
Homem é preso com réplica de pistola após roubo em Montes Claros  https://t.co/Yb9wWq6yIK,2
"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/UEggbbR2CU https://t.co/R98Eh1iQe4",2
Adolescente é preso com armas e drogas em Tumiritinga https://t.co/DeAP9FDBgl https://t.co/psPNYbLGzJ,2
#Mortalidade por câncer cai 25% em 25 anos nos Estados Unidos - Estado de Minas https://t.co/fsZg1D8WCL,1
BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais https://t.co/bdWzrLtQMd via @PortalMigalhas,0
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
Peritos do Amazonas prometem parar IML por tempo indeterminado - Estado de Minas https://t.co/tVs14WBcdu https://t.co/AgVlYoUIgI,1
Governo de Minas aposta nos Arranjos Produtivos Locais https://t.co/R3ExalS5eq,1
"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/mc5LcJGGeR https://t.co/IMi4JrT1z3",2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/NpQyw4QWFf,2
@PMMG190 - AUTORES SÃO PRESOS/APREENDIDOS POR TRÁFICO DE DROGAS https://t.co/axPVgFxepM,2
RT @julianacipriani: Governo tira do ar campanha polêmica sobre mortes no trânsito - Politica - Estado de Minas https://t.co/uB68BP8TBK,1
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/cLoO1SkBz4",2
Ação do Governo de Minas Gerais beneficiará 12 mil agricultores familiares: https://t.co/7c9DRkcabD,2
@PMMG190 - UNAÍ - PRISÃO DE AUTORES POR ROUBO A RESIDÊNCIA. https://t.co/vwIghXNizs,2
RT @implicante_org: Governo Dilma pressionava ditadura da Venezuela para pagar dívida bilionária com a Odebrecht https://t.co/pzFjeBk15c ht…,1
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",2
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/q5bge6OyWd,2
"O sangue de Jesus tem poder, pé de pato mangalô três vezes, credo em cruz ave Maria,  o portal do Estado de Minas... https://t.co/gbGevBDwk1",1
RT @BlogDoPim: O cúmulo do absurdo brasileiro seria povo arcar com a indenização de famílias de bandidos mortos por outros bandidos sob a g…,1
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/xSCs3s0Kpf by #UOLNoticias via @c0nvey",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
É de Governador Valadares?Se liga na programação |Curso Atendimento ao Cliente |16 a 19 de janeiro|Info em 33.3278.… https://t.co/cfsnIrtK9V,1
"PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/0rCDE5JMUV https://t.co/kHW34NxcgM",2
Araxá recebe novas doses da vacina contra febre amarela https://t.co/g8784HJDAR https://t.co/1h50j9qjaL,2
"@esd4n ninguno, a decir verdad he estado con minas peores",1
"06/01/1999 — O governador de Minas Gerais, Itamar Franco (PMDB), decretou a moratória de seu Estado: durante... https://t.co/OhYghP42VE",1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/4J2zEYlnPx #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,2
RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,0
Por muitos motivos. Mas um mto especial. Queria morar na capital do estado de Minas Gerais...,1
"Governo anuncia ensino integral em três escolas estaduais do Triângulo: Unidades são em Uberlândia, Ituiutaba e…… https://t.co/T9s7hlB79J",2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/HLnuYBUVbM https://t.co/4u71GgqBIn,2
"JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/lrDETkVJ4Y https://t.co/0TvBK2YkUO #timbet…",2
POPULAÇÃO DE MONTES CLAROS ESTÁ SE IMUNIZANDO CONTRA A FEBRE AMARELA  Minas Gerais registrou 55 mortes causadas... https://t.co/PW7pinDxrv,2
"RT @BR_DeTodos200Mi: Endividando ainda mais o Estado de MG.  E Quem pagará a conta,  é o povo mineiro. Será que ele coleciona helicópteros…",0
"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG. Pouco, pra quem perde a vida na mão desses bandidos cada ve…",2
"New post: ""Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia "" https://t.co/31T0mrzwvs",2
"Eu já sabia, que ver os maus caráter vermelhos defender este bandido!!! Você aí que votou neste cafageste,... https://t.co/KPAHU6dTWQ",0
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/6rlVNo3w9x https://t.co/PZyz47SO5f,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",0
RT @joaopaulom: O jornal do Medioli diz q o Presídio Público-Privado de MG é um sucesso mas não diz qual governador fez https://t.co/Jd7tb4…,1
"Mas o povo lá curte helicóptero msm // Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/0U7oymIPla",0
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia  https://t.co/BWRF1fNYNr #SomosTodosDilma #Raynniere #BuyRaynniereOn…,2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
"Patos Já - PM impede repasse de celulares, drogas e outros materiais a detentos do Presídio Sebastião Satiro https://t.co/NmJieHrWSd",2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",0
"Morreu aos 92 anos Mario Soares, figura marcante da política portuguesa - Estado de Minas https://t.co/F4E2ZAZT2V",1
@PMMG190 - Menor é apreendido por tráfico de drogas https://t.co/lGPjvjt6uY,2
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/5QK7A1Umc8 https://t.co/rZ2is0OgxS,2
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
"RT @SouMoroMPFPF: @Vicente_Q_Filho @OnlyKetanAmr @c0nvey Esses R$ 21,8 Milhões NÃO poderiam ser INVESTIDOS na saúde e educação do Estado de…",1
"RT @adilsonjr11: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros. Papai Pilantrel https://t.co/Nd57r5F6Z3 via @…",0
RT @MandrakeLee: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/HPJkC1N2yA,0
"@PMMG190 - Homem é preso por tráfico de drogas, resistência e desacato https://t.co/p75t8Hki4i",2
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/zaQbXRRJWc",2
"RT @BlogDoPim: PT chama PEC dos Gastos de ""golpe"", mas governador Wellington Dias, do PT, emplacou uma no Piauí. Para o PT, ""golpe"" é só a…",1
"New post: ""UFJF abre 62 vagas para cursos em Governador Valadares"" https://t.co/iEx5nkt5N0",1
"Começando o ano com chave de OURO! Fernando Pimentel não tem dinheiro para pagar vocês funcionários públicos, mas... https://t.co/eGRXdQ8Fzj",0
Vaquinha de R$ 300 mil paga fiança de petista - Politica - Estado de Minas https://t.co/zTi8teCLXW,0
Governo de Minas Gerais reconhece Folias de Reis como Patrimônio Imaterial do Estado https://t.co/naOFRHhr5X,1
"RT @FamososClassic: Dani Parejo no levanta cabeza. Tras ser grabado en estado de embriaguez y en un bingo, hoy marró la oportunidad de afia…",1
"Retweeted Leandro Ruschel (@leandroruschel):  Sobre o governador de Minas, só há uma pergunta a fazer: por que o... https://t.co/0YWHszzeib",1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @MahggaSantana: E O SENHOR GOVERNADOR DE MG. COMO TEM CORAGEM DE OLHAR P SEU FILHO SENDO DESLEAL DESSA MANEIRA. E O @STF_oficial,0
Polícia Civil apresenta dupla presa por tráfico de drogas em Patrocínio: Suspeitos foram apreendidos com 13 quilos…… https://t.co/GP4YEO8mkA,2
"RT @Vpcrlqtfd: Sei que a escola é o que fará de nós pessoas de sucesso, mas acho que também exige mt de nós, é gnd massacre psicológico",2
RT @epocanegocios: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/K6plvNsHyA https://t.co/bl9UV8s6aj,0
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",2
RT @olelias: Governador de MG uma VERGONHA NACIONAL e cara-de-pau @GPronaldo13 @New_Delia @neusamandrade @LeilaneNeubarth @carlastrass @let…,0
motivo de minas ser o melhor estado: ter pão de queijo no churrasco,1
"RT @conexaopoIitica: Fernando Pimentel, governador do PT em MG, usa helicóptero do estado para buscar filho na escola. https://t.co/euefnZu…",0
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
"RT @gabrgaz_beta: #OperacaoBetaLab #TimBeta #Beta #BetaLab #BetaAjudaBeta #BetaSegueBeta UOL: Custaram R$ 21,8 milhões: Mesmo em cal… https…",1
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/wcGsyAkf8U https://t.co/631GBcTvfE,2
Presidente do Peru critica acordo com Odebrecht - Politica - Estado de Minas https://t.co/aeEUqHbqNq,1
Governo de MG investiga 14 mortes por febre amarela https://t.co/p9UJdo495I,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"I'm at Carvalho de Brito in Carvalho de Brito, Estado de Minas Gerais https://t.co/trH03GO6Px",1
